"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold"
"hsa-miR-6807-3p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-6807-5p",7.6490371238659,-3.85456835302976,3.01374199201082,-1.27899746005063,0.20089795032387,NA,"Not Significant"
"hsa-miR-6808-3p",30.6231912583925,-0.751872289934643,0.862697125049476,-0.871536797913315,0.383461122786094,0.782071233772868,"Not Significant"
"hsa-miR-6808-5p",8.29336054290561,-6.98066034391029,3.20039241141153,-2.18118888140703,0.0291694488661676,NA,"Not Significant"
"hsa-miR-6809-3p",14.2355444926467,-2.42844191488222,1.87696041077332,-1.29381626854968,0.195728891908926,0.673050334475749,"Not Significant"
"hsa-miR-6809-5p",9.90777618797865,-4.39533685653836,3.12531575493768,-1.40636569268055,NA,NA,"Not Significant"
"hsa-miR-6810-3p",6.15137072229847,-3.12728291706533,3.11405023960983,-1.00424934616892,0.315258442358872,NA,"Not Significant"
"hsa-miR-6810-5p",9.73568411558485,-7.21389497603997,3.19936735964982,-2.25478795183731,NA,NA,"Not Significant"
"hsa-miR-6811-3p",4.68755161120752,-6.1476209610582,3.20573754940576,-1.91769315682058,0.0551499299594535,NA,"Not Significant"
"hsa-miR-6811-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6812-3p",3.75990665504453,-1.85779539283809,3.11445747062333,-0.596506907017186,0.55083664105154,NA,"Not Significant"
"hsa-miR-6812-5p",5.76929429071695,-6.45145786775394,3.20342777327378,-2.01392331101656,0.0440175856945139,NA,"Not Significant"
"hsa-miR-6813-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6813-5p",10.5567274924982,-0.566383176935688,2.36243971375608,-0.239745028682737,0.810527924888077,0.922624132742323,"Not Significant"
"hsa-miR-6814-3p",6.85103697022637,-6.70231680121447,3.20185146739476,-2.0932628728927,0.036325694958461,NA,"Not Significant"
"hsa-miR-6814-5p",4.32697071803771,-6.03025597460243,3.20676628762391,-1.88047878570864,0.0600428549522817,NA,"Not Significant"
"hsa-miR-6815-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6815-5p",5.76929429071695,-6.45145786775394,3.20342777327378,-2.01392331101656,0.0440175856945139,NA,"Not Significant"
"hsa-miR-6816-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6816-5p",10.0962650087547,-7.26675910769437,3.19915701396029,-2.27146059914662,NA,NA,"Not Significant"
"hsa-miR-6817-3p",91.0444798198519,-0.511383957477684,1.27089688104405,-0.402380370197759,0.687404114306956,0.896873730325776,"Not Significant"
"hsa-miR-6817-5p",6.21851595785589,-3.53116587908339,3.12459507633687,-1.13011951718978,0.258425866790605,NA,"Not Significant"
"hsa-miR-6818-3p",6.00297763620046,-2.67185212804249,3.10568019573014,-0.860311416389846,0.389617401412704,NA,"Not Significant"
"hsa-miR-6818-5p",3.9663898248679,-5.90247098405757,3.2079840965386,-1.83993149792304,0.0657782949904096,NA,"Not Significant"
"hsa-miR-6819-3p",0.530469517679521,2.00034410657041,3.28186522641091,0.609514397627477,0.542183532470311,NA,"Not Significant"
"hsa-miR-6819-5p",7.78668244075805,-6.89127726638863,3.20083091454817,-2.15296510511284,0.031321421070683,NA,"Not Significant"
"hsa-miR-6820-3p",5.72140931258307,-1.07074470355923,3.09263887000813,-0.346223645425636,0.729174645869312,NA,"Not Significant"
"hsa-miR-6820-5p",9.37510322241504,-7.15902418004787,3.19959393591914,-2.23747898121682,NA,NA,"Not Significant"
"hsa-miR-6821-3p",5.63499948840842,-6.42256585262346,3.20362733881472,-2.00477932461386,0.0449866438137983,NA,"Not Significant"
"hsa-miR-6821-5p",6.12987518388675,-6.54000848665599,3.2028401600135,-2.04194032793332,0.0411574508278605,NA,"Not Significant"
"hsa-miR-6822-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6822-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6823-3p",21.2623019657301,-1.90933078145446,2.16547944183876,-0.881712725858621,0.377932177411254,0.782071233772868,"Not Significant"
"hsa-miR-6823-5p",23.0385061540102,-0.931901697821701,2.40894909268183,-0.386849892616134,0.698867338334157,0.898599481741908,"Not Significant"
"hsa-miR-6824-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6824-5p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-6825-3p",116.069043631958,-5.43974368904537,2.00318791847387,-2.71554337907032,NA,NA,"Not Significant"
"hsa-miR-6825-5p",4.85744023571723,-3.27207854260435,3.13287712825931,-1.04443245254958,0.29628535560376,NA,"Not Significant"
"hsa-miR-6826-3p",26.7749969712959,-3.39139726174466,1.79150522072412,-1.89304347121794,0.0583520886668301,0.49141323238051,"Not Significant"
"hsa-miR-6826-5p",11.4861195841243,-4.32936738497514,2.39456301220403,-1.80799893880857,0.0706066657427776,0.505821523435964,"Not Significant"
"hsa-miR-6827-3p",2.10373304688999,-1.01899345296867,3.14356175815499,-0.324152515955894,0.745822569496278,NA,"Not Significant"
"hsa-miR-6827-5p",4.49685934254742,-3.14429350536041,3.13412365957632,-1.00324487700191,0.315742725144819,NA,"Not Significant"
"hsa-miR-6828-3p",5.76929429071695,-6.45145786775394,3.20342777327378,-2.01392331101656,0.0440175856945139,NA,"Not Significant"
"hsa-miR-6828-5p",11.8339045779418,-4.37407172276782,2.39886295324131,-1.82339375280177,0.0682437758131987,0.505466610684201,"Not Significant"
"hsa-miR-6829-3p",10.785875381738,-4.14112143003851,3.11210740808816,-1.33064862069863,NA,NA,"Not Significant"
"hsa-miR-6829-5p",13.7020739404527,-7.71011435885778,3.19766430242523,-2.41117066385303,NA,NA,"Not Significant"
"hsa-miR-6830-3p",17.4885860962052,-2.84986102223873,2.0977948541959,-1.35850319993806,0.174304067900704,0.672389750526768,"Not Significant"
"hsa-miR-6830-5p",10.8584586802229,-7.37264012876235,2.98838386468076,-2.46709942986188,0.0136212528464726,0.212588839068162,"Not Significant"
"hsa-miR-6831-3p",4.32697071803771,-6.03025597460243,3.20676628762391,-1.88047878570864,0.0600428549522817,NA,"Not Significant"
"hsa-miR-6831-5p",9.43448846014818,-3.24919580438643,2.54926383891667,-1.2745623872997,0.202464177565313,0.673050334475749,"Not Significant"
"hsa-miR-6832-3p",39.9907201825776,-1.88921712458089,1.05785067660608,-1.78590151366364,0.0741152058650634,0.522392660694076,"Not Significant"
"hsa-miR-6832-5p",11.0906435124779,-1.98142005615739,2.57899450045955,-0.768291695001412,0.442313907566048,0.802038081354204,"Not Significant"
"hsa-miR-6833-3p",24.130012983162,-2.16348317947021,1.24788709452267,-1.733717087841,0.0829682930767194,0.545220211647013,"Not Significant"
"hsa-miR-6833-5p",0.530469517679521,2.00034410657041,3.28186522641091,0.609514397627477,0.542183532470311,NA,"Not Significant"
"hsa-miR-6834-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6834-5p",7.06552065441843,-6.75018179468296,3.20158030483546,-2.10839059213599,0.0349972175407769,NA,"Not Significant"
"hsa-miR-6835-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6835-5p",4.41260370166775,0.651642566807805,3.02570214858968,0.215369039914105,0.829479606191387,NA,"Not Significant"
"hsa-miR-6836-3p",20.5531109106791,-8.29734617377562,3.10619582863054,-2.67122442741602,NA,NA,"Not Significant"
"hsa-miR-6836-5p",26.6829860945659,-23.2539142855331,2.99817951275949,-7.75601133506859,NA,NA,"Not Significant"
"hsa-miR-6837-3p",7.79513433284365,-3.88569095090793,3.12234385463452,-1.2444788696608,0.213323371473231,NA,"Not Significant"
"hsa-miR-6837-5p",6.66034470156628,-3.78183403837436,3.12885834329497,-1.20869455355136,0.226780214898262,NA,"Not Significant"
"hsa-miR-6838-3p",5.84652605302056,-0.970102876446199,3.09159282925988,-0.313787400224511,0.753682514588234,NA,"Not Significant"
"hsa-miR-6838-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6839-3p",15.7602538217187,-1.78216427027978,1.85189130001652,-0.96234820600101,0.335874721595257,0.764377814310663,"Not Significant"
"hsa-miR-6839-5p",6.17220896521121,-1.91804789730501,3.09484952060335,-0.619754816683649,0.535419220036438,NA,"Not Significant"
"hsa-miR-6840-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6840-5p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-6841-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6841-5p",5.26261618856938,-6.32234515036113,3.20435099912791,-1.97305012842906,0.048489851401682,NA,"Not Significant"
"hsa-miR-6842-3p",19.2053621242466,-0.0623213768976776,1.32096187286889,-0.047178785533247,0.962370735383104,0.983756751724951,"Not Significant"
"hsa-miR-6842-5p",9.73568411558485,-7.21389497603997,3.19936735964982,-2.25478795183731,NA,NA,"Not Significant"
"hsa-miR-6843-3p",6.87253250863808,-3.31018010220855,3.11275977898808,-1.06342292282016,0.287590201988002,NA,"Not Significant"
"hsa-miR-6844",4.03062243985162,1.36601578962657,3.05081802516564,0.447753939552787,0.654330788641868,NA,"Not Significant"
"hsa-miR-6845-3p",9.73972893010456,-1.82696159499105,3.03774958003406,-0.60141942146876,0.54756066621276,0.846418319413558,"Not Significant"
"hsa-miR-6845-5p",5.81032617584553,-6.46700561271713,3.20332200343149,-2.01884343996311,0.0435034944341748,NA,"Not Significant"
"hsa-miR-6846-3p",9.32257056049045,-7.15193431856995,3.08910086778845,-2.31521553509198,0.0206011394908175,0.257219941642492,"Not Significant"
"hsa-miR-6846-5p",10.4568459019245,-7.3177458196112,3.19896126228563,-2.28753811616422,NA,NA,"Not Significant"
"hsa-miR-6847-3p",8.44767092622219,-3.16247633371984,2.99077860369437,-1.05740904051319,0.290324947334473,0.739513293813541,"Not Significant"
"hsa-miR-6847-5p",11.5480690532062,-4.23690987748409,2.79158351720449,-1.51774426642516,0.129078880072296,0.630505158170444,"Not Significant"
"hsa-miR-6848-3p",7.57219875656599,-6.84818955640798,3.20105211218437,-2.13935584814171,0.0324068598391533,NA,"Not Significant"
"hsa-miR-6848-5p",9.37510322241504,-7.15902418004787,3.19959393591914,-2.23747898121682,NA,NA,"Not Significant"
"hsa-miR-6849-3p",6.12987518388675,-6.54000848665599,3.2028401600135,-2.04194032793332,0.0411574508278605,NA,"Not Significant"
"hsa-miR-6849-5p",9.29050485729084,-4.02930382661506,3.11671687804983,-1.29280392935025,NA,NA,"Not Significant"
"hsa-miR-6850-3p",35.9796958170864,-1.35135464302809,2.7224644634473,-0.496371820889426,NA,NA,"Not Significant"
"hsa-miR-6850-5p",9.42715450376877,-7.168137699288,3.08631567511789,-2.3225549340523,0.0202030740806423,0.257219941642492,"Not Significant"
"hsa-miR-6851-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6851-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6852-3p",15.8600852580693,-2.31053753453158,1.86916691195363,-1.23613226820746,0.216409402174106,0.67764305591039,"Not Significant"
"hsa-miR-6852-5p",7.25264974852477,-6.78868896345475,3.2013685299819,-2.12055841115335,0.0339589811124019,NA,"Not Significant"
"hsa-miR-6853-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6853-5p",7.54064734320975,-3.57667885928414,3.1148772126955,-1.14825677388067,0.250862578034208,NA,"Not Significant"
"hsa-miR-6854-3p",6.51195161546827,-3.22162969009299,3.11336440595679,-1.03477436946637,0.300774295295968,NA,"Not Significant"
"hsa-miR-6854-5p",6.96739895188712,-1.3432082075678,3.08761827216748,-0.435030528117998,0.663540268572469,NA,"Not Significant"
"hsa-miR-6855-3p",11.5385885814339,-7.46072491443714,3.1984476072447,-2.33260813700312,NA,NA,"Not Significant"
"hsa-miR-6855-5p",7.42610154758824,-6.82245084651637,3.20118740287587,-2.13122506991851,0.0330706046139209,NA,"Not Significant"
"hsa-miR-6856-3p",6.85103697022637,-6.70231680121447,3.20185146739476,-2.0932628728927,0.036325694958461,NA,"Not Significant"
"hsa-miR-6856-5p",9.01452232924523,-7.10198530913687,3.19983870930134,-2.21948227843257,NA,NA,"Not Significant"
"hsa-miR-6857-3p",5.3771619841909,-3.02198039627565,3.1188716276019,-0.968933882860468,0.332578178640348,NA,"Not Significant"
"hsa-miR-6857-5p",7.21161786339618,-6.77709072685215,3.20143172784159,-2.11689372224135,0.0342688685902278,NA,"Not Significant"
"hsa-miR-6858-3p",10.8174267950943,-7.36699882469393,3.19877858121753,-2.30306619781412,NA,NA,"Not Significant"
"hsa-miR-6858-5p",10.4568459019245,-7.3177458196112,3.19896126228563,-2.28753811616422,NA,NA,"Not Significant"
"hsa-miR-6859-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6859-5p",9.35635663321937,-1.70157490322761,2.66752961594663,-0.637884165579833,0.523549085976462,0.846418319413558,"Not Significant"
"hsa-miR-6860",1337.7760202665,-7.19746279756853,3.06336439068637,-2.34952877935487,NA,NA,"Not Significant"
"hsa-miR-6861-3p",6.49045607705656,-6.62344066336356,3.20231820408689,-2.06832683114081,0.0386093003807203,NA,"Not Significant"
"hsa-miR-6861-5p",10.7318327595559,-4.37251553839342,2.82161004291474,-1.54965267059958,0.12122490375528,0.630505158170444,"Not Significant"
"hsa-miR-6862-3p",6.51195161546827,-3.22162969009299,3.11336440595679,-1.03477436946637,0.300774295295968,NA,"Not Significant"
"hsa-miR-6862-5p",6.35281076016442,-3.56005795204459,3.12439045963031,-1.13944079590674,0.254519348526268,NA,"Not Significant"
"hsa-miR-6863",5.76929429071695,-6.45145786775394,3.20342777327378,-2.01392331101656,0.0440175856945139,NA,"Not Significant"
"hsa-miR-6864-3p",6.92787533752628,-3.70074803644065,3.07906462435993,-1.20190658135665,0.229399724273124,NA,"Not Significant"
"hsa-miR-6864-5p",0.935645470531675,-3.88922068023915,3.25052488872823,-1.19649004803062,0.231505379913966,NA,"Not Significant"
"hsa-miR-6865-3p",10.6320453487684,-2.78702553206942,2.55587756508929,-1.09043780896917,0.275520334557133,0.731929399401016,"Not Significant"
"hsa-miR-6865-5p",290.527516163411,-0.0435057547468081,0.804021753056257,-0.0541101712502597,0.956847388635429,0.982708128868819,"Not Significant"
"hsa-miR-6866-3p",4.18932540114556,-2.87085989282295,3.13056221297609,-0.917042913545472,0.359120153242913,NA,"Not Significant"
"hsa-miR-6866-5p",12.5139123414274,-0.235466050494211,2.28900299605323,-0.102868388944973,0.918067426537893,0.972625223642601,"Not Significant"
"hsa-miR-6867-3p",11.0408766612153,-4.28709603952038,2.81004952639344,-1.52563006425821,0.12710202044192,0.630505158170444,"Not Significant"
"hsa-miR-6867-5p",14.1486116509973,-3.88981419350989,2.37133658933151,-1.64034671881247,0.100933096906755,0.612607824281276,"Not Significant"
"hsa-miR-6868-3p",3.91836851887415,-0.472847214570689,3.10570056585795,-0.152251385651555,0.878988666441868,NA,"Not Significant"
"hsa-miR-6868-5p",4.68755161120752,-6.1476209610582,3.20573754940576,-1.91769315682058,0.0551499299594535,NA,"Not Significant"
"hsa-miR-6869-3p",27.0435669877357,-23.5589571523793,2.99326951038038,-7.87064347887118,NA,NA,"Not Significant"
"hsa-miR-6869-5p",45.2476854532351,-3.80904925343971,1.77421763443574,-2.146889524436,NA,NA,"Not Significant"
"hsa-miR-6870-3p",0.530469517679521,2.00034410657041,3.28186522641091,0.609514397627477,0.542183532470311,NA,"Not Significant"
"hsa-miR-6870-5p",3.9663898248679,-5.90247098405757,3.2079840965386,-1.83993149792304,0.0657782949904096,NA,"Not Significant"
"hsa-miR-6871-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6871-5p",5.21802112888704,-3.38944647322328,3.131824224059,-1.08225948544149,0.279137243000068,NA,"Not Significant"
"hsa-miR-6872-3p",43.1673356826226,-0.940824827006717,0.957615709720925,-0.982465948977486,0.325870350289332,0.761928745775612,"Not Significant"
"hsa-miR-6872-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-6873-3p",45.3548099446508,-2.33631845279867,1.42336366834206,-1.64140655319665,NA,NA,"Not Significant"
"hsa-miR-6873-5p",4.68755161120752,-6.1476209610582,3.20573754940576,-1.91769315682058,0.0551499299594535,NA,"Not Significant"
"hsa-miR-6874-3p",10.2238544507023,-3.74106971179061,3.10428114586115,-1.20513237558346,NA,NA,"Not Significant"
"hsa-miR-6874-5p",6.04527681876256,-3.34381830735987,3.12081390679965,-1.07145712856327,0.283963937460033,NA,"Not Significant"
"hsa-miR-6875-3p",6.58021641581483,-2.04670558201766,3.09402388420876,-0.661502838573292,0.508289894833002,NA,"Not Significant"
"hsa-miR-6875-5p",9.70313703181439,-4.09034747674513,2.88221712758556,-1.41916701472509,0.155850330057866,0.672389750526768,"Not Significant"
"hsa-miR-6876-3p",7.02092559473608,-3.86526624933728,3.12832403360814,-1.23557093440834,0.216618094240712,NA,"Not Significant"
"hsa-miR-6876-5p",8.00732213991546,-3.45011922416322,3.10857812610151,-1.1098705209285,0.267054825140449,NA,"Not Significant"
"hsa-miR-6877-3p",6.49045607705656,-6.62344066336356,3.20231820408689,-2.06832683114081,0.0386093003807203,NA,"Not Significant"
"hsa-miR-6877-5p",33.5633983145655,-3.6845220654478,2.06172290523019,-1.78710827536566,NA,NA,"Not Significant"
"hsa-miR-6878-3p",13.4203876711367,-1.17727814904503,1.97776450899277,-0.595256990249357,0.55167170073489,0.847215415321307,"Not Significant"
"hsa-miR-6878-5p",10.2380460355885,-3.64518934038029,2.86937403186948,-1.27037789423547,0.20395005362059,0.673050334475749,"Not Significant"
"hsa-miR-6879-3p",4.32697071803771,-6.03025597460243,3.20676628762391,-1.88047878570864,0.0600428549522817,NA,"Not Significant"
"hsa-miR-6879-5p",13.6254936623135,-3.16525471332668,2.83394446334916,-1.1169078132131,0.264033743577562,0.712701400589836,"Not Significant"
"hsa-miR-6880-3p",3.71579751143456,0.844673774670564,3.12299238875668,0.270469367044101,0.786799180544275,NA,"Not Significant"
"hsa-miR-6881-3p",10.8656432748749,-3.73844243809965,2.84064738771483,-1.31605297238495,0.188156263695072,0.673050334475749,"Not Significant"
"hsa-miR-6881-5p",8.65394143607542,-7.04259635747591,3.20010397989169,-2.20073985149516,NA,NA,"Not Significant"
"hsa-miR-6882-3p",4.18932540114556,-2.87085989282295,3.13056221297609,-0.917042913545472,0.359120153242913,NA,"Not Significant"
"hsa-miR-6882-5p",14.3131181187647,-0.939226903748021,1.95029542454448,-0.48158186289515,0.630103012993365,0.869187867585099,"Not Significant"
"hsa-miR-6883-3p",14.4732337938499,-4.69539368222169,2.68257991420925,-1.7503276071482,0.0800617997975147,0.534152771168152,"Not Significant"
"hsa-miR-6883-5p",7.21161786339618,-6.77709072685215,3.20143172784159,-2.11689372224135,0.0342688685902278,NA,"Not Significant"
"hsa-miR-6884-3p",1.24717335694948,-4.28550230961247,3.23716113701309,-1.32384584153468,0.185554248002438,NA,"Not Significant"
"hsa-miR-6884-5p",10.5983898298372,-1.39337490038588,2.64757625543992,-0.526283198651198,0.598691454836115,0.857274987304525,"Not Significant"
"hsa-miR-6885-3p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-6885-5p",19.8881118236316,-2.57760358257032,1.54089424537585,-1.67279720221267,0.0943672258477191,0.602021572196398,"Not Significant"
"hsa-miR-6886-3p",16.7418173859905,-4.77905100229736,2.28382151240189,-2.09256764433892,0.0363877674066124,0.369801264109061,"Not Significant"
"hsa-miR-6886-5p",7.9327796497358,-6.91594210760433,3.20070720914187,-2.1607543757364,0.0307143181005243,NA,"Not Significant"
"hsa-miR-6887-3p",15.0017114699572,-2.51657815467079,2.48455749531592,-1.01288787215238,0.311113721900354,0.749072707826196,"Not Significant"
"hsa-miR-6887-5p",10.2238544507023,-3.74106971179061,3.10428114586115,-1.20513237558346,NA,NA,"Not Significant"
